=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.19 16:29:23 =~=~=~=~=~=~=~=~=~=~=~=
1439, 256, -116, 559, -0.22
1606, 257, -117, 559, -0.16
1773, 257, -117, 559, -0.33
1939, 256, -116, 559, -0.10
2106, 256, -116, 558, -0.21
2273, 259, -116, 559, -0.05
2440, 255, -116, 559, -0.13
2607, 254, -116, 559, -0.18
2774, 258, -117, 558, -0.16
2940, 258, -116, 558, -0.15
3107, 261, -116, 558, -0.09
3274, 262, -117, 558, -0.15
3441, 256, -116, 558, -0.14
3608, 260, -116, 558, -0.14
3775, 258, -116, 559, -0.09
3942, 259, -116, 558, -0.13
4109, 259, -117, 558, -0.15
4276, 257, -117, 558, -0.19
4443, 258, -117, 558, -0.14
4610, 257, -117, 558, -0.22
4776, 260, -116, 558, -0.14
4943, 262, -117, 558, -0.13
5109, 258, -117, 558, -0.10
5276, 260, -117, 558, -0.10
5443, 259, -117, 558, -0.10
5610, 260, -116, 558, -0.17
5777, 260, -116, 558, -0.11
5944, 260, -117, 558, -0.14
6111, 258, -117, 559, -0.13
6278, 257, -117, 560, -0.32
6445, 261, -117, 565, 16.38
6611, 264, -118, 570, 101.93
6778, 265, -122, 580, 132.87
6945, 277, -133, 662, 281.84
7112, 368, -143, 767, 1206.49
7279, 336, -134, 726, 1862.35
7446, 293, -123, 615, 1136.23
7613, 277, -120, 576, 234.34
7780, 269, -119, 570, 34.76
7947, 266, -118, 572, 36.23
8114, 264, -120, 582, 58.76
8281, 271, -125, 611, 211.00
8448, 263, -138, 673, 593.22
8614, 276, -154, 755, 1231.27
8781, 283, -157, 785, 1855.66
8948, 281, -146, 719, 1811.10
9115, 284, -130, 624, 977.28
9282, 273, -123, 585, 259.66
9449, 266, -122, 580, 138.23
9616, 266, -124, 590, 112.70
9783, 276, -131, 635, 296.96
9950, 274, -146, 709, 851.62
10117, 287, -159, 774, 1510.63
10284, 290, -160, 780, 1940.22
10450, 301, -143, 708, 1658.13
10617, 289, -126, 630, 852.76
10784, 272, -124, 587, 521.95
10951, 265, -122, 579, 135.64
11118, 258, -123, 587, 90.18
11285, 268, -129, 625, 245.97
11452, 285, -144, 693, 745.11
11619, 357, -159, 784, 1468.67
11786, 367, -168, 807, 2100.85
11953, 347, -147, 711, 1781.08
12120, 284, -130, 608, 1220.98
12286, 278, -125, 584, 295.29
12453, 266, -123, 582, 98.31
12620, 265, -126, 597, 118.95
12787, 279, -136, 657, 410.65
12954, 302, -155, 749, 1134.21
13121, 355, -163, 820, 1891.50
13288, 320, -159, 783, 2114.51
13455, 313, -139, 674, 1797.02
13622, 276, -127, 605, 824.94
13789, 270, -123, 586, 247.82
13956, 267, -123, 586, 104.81
14123, 265, -128, 609, 180.40
14289, 277, -143, 689, 599.10
14456, 299, -154, 752, 1421.11
14623, 303, -145, 713, 1629.62
14790, 267, -129, 614, 1278.02
14957, 265, -123, 587, 354.73
15124, 261, -122, 580, 108.89
