=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.19 16:25:18 =~=~=~=~=~=~=~=~=~=~=~=
1362, 249, -109, 553, -0.14
1529, 253, -110, 553, -0.04
1696, 251, -110, 553, -0.16
1863, 251, -110, 553, -0.19
2030, 247, -110, 553, -0.21
2197, 252, -110, 554, -0.24
2364, 256, -110, 553, -0.20
2531, 255, -110, 554, -0.29
2698, 256, -111, 553, -0.33
2865, 254, -110, 553, -0.45
3031, 252, -110, 553, -0.53
3197, 246, -110, 553, -0.63
3364, 247, -111, 554, -0.83
3531, 248, -110, 554, -0.67
3698, 247, -111, 553, -0.78
3865, 247, -110, 554, -0.72
4032, 251, -110, 554, -0.69
4199, 249, -111, 553, -0.79
4366, 246, -110, 554, 1.42
4533, 243, -111, 554, 14.84
4700, 230, -111, 556, 66.03
4867, 198, -111, 562, 179.19
5033, 163, -112, 571, 368.97
5200, 123, -111, 583, 547.87
5367, 149, -110, 574, 619.86
5534, 222, -111, 556, 455.79
5701, 246, -111, 554, 85.87
5868, 235, -111, 555, 3.33
6035, 198, -110, 564, 111.74
6202, 136, -109, 581, 379.20
6369, 89, -110, 594, 661.17
6536, 136, -112, 580, 689.38
6703, 213, -112, 558, 522.08
6870, 242, -111, 555, 154.05
7036, 243, -110, 556, 8.18
7203, 241, -111, 555, -1.27
7370, 224, -111, 558, 41.96
7537, 175, -113, 569, 196.93
7704, 106, -110, 588, 519.70
7871, 119, -110, 584, 712.61
8038, 203, -112, 559, 611.52
8204, 228, -111, 556, 193.95
8371, 232, -110, 556, 86.27
8538, 230, -111, 556, 77.65
8705, 201, -111, 564, 114.94
8871, 138, -109, 581, 345.12
9038, 93, -108, 593, 656.79
9205, 171, -111, 570, 594.48
9372, 226, -111, 556, 374.79
9539, 232, -111, 555, 83.83
9706, 232, -111, 555, 47.69
9873, 213, -111, 561, 75.03
10040, 157, -110, 576, 261.99
10207, 102, -111, 591, 548.54
10374, 124, -111, 583, 688.96
10541, 194, -112, 562, 408.42
10707, 221, -111, 556, 243.57
10874, 223, -110, 556, 104.27
11041, 216, -110, 559, 106.45
11208, 178, -111, 570, 197.15
11375, 122, -110, 585, 421.59
11542, 87, -110, 594, 664.30
11709, 121, -111, 584, 709.63
11876, 188, -112, 564, 431.26
12043, 211, -111, 557, 289.69
12210, 215, -112, 557, 160.42
12377, 200, -112, 561, 155.97
12544, 143, -112, 576, 271.91
12710, 82, -109, 593, 588.60
12877, 127, -111, 580, 735.73
13044, 195, -113, 559, 398.46
13211, 224, -112, 555, 149.26
13378, 226, -112, 556, 90.54
13545, 207, -112, 558, 93.23
13712, 155, -113, 572, 207.05
13879, 103, -112, 585, 507.26
14046, 121, -113, 581, 661.33
14213, 199, -111, 560, 486.03
14380, 225, -111, 556, 127.10
14546, 228, -111, 556, 57.39
14713, 226, -110, 557, 55.65
14880, 176, -110, 570, 106.47
15047, 103, -110, 589, 394.13
