=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.24 18:51:57 =~=~=~=~=~=~=~=~=~=~=~=
23711, -64, -90, 0, 110, 80.13
23877, -120, -150, 36, 195, 132.61
24044, -200, -240, 72, 320, 224.25
24210, -288, -330, 117, 453, 336.87
24376, -372, -435, 171, 597, 438.06
24543, -432, -495, 198, 686, 540.89
24709, -460, -495, 207, 706, 560.47
24876, -508, -525, 216, 761, 585.29
25041, -532, -570, 216, 809, 614.37
25207, -564, -585, 216, 840, 628.16
25374, -592, -600, 216, 870, 641.76
25540, -572, -615, 216, 867, 651.58
25707, -580, -660, 225, 906, 654.42
25873, -580, -675, 234, 920, 670.16
26039, -596, -675, 243, 932, 669.83
26206, -608, -690, 252, 953, 669.55
26372, -628, -690, 252, 966, 682.63
26537, -624, -705, 252, 974, 684.27
26704, -612, -675, 243, 942, 676.90
26870, -604, -675, 243, 937, 655.57
27037, -616, -675, 243, 945, 645.86
27203, -604, -675, 234, 935, 649.15
27369, -600, -660, 234, 922, 631.74
27536, -576, -660, 207, 900, 622.60
27702, -256, -330, 81, 425, 464.08
27869, -44, -30, 45, 69, 220.52
28035, 0, -45, 0, 45, 8.26
28200, 0, -60, 0, 60, 7.87
28366, 0, -75, 0, 75, 8.08
28532, 0, -60, 0, 60, 7.73
28698, 0, -75, 0, 75, 7.35
28865, 0, -90, 0, 90, 7.43
29031, 0, -90, 0, 90, 7.33
29197, 0, -90, 0, 90, 7.54
29363, 0, -75, 0, 75, 7.77
29529, 0, -75, 0, 75, 8.20
29694, 0, -60, 0, 60, 8.95
29860, 0, -60, 0, 60, 9.50
30027, 0, -60, 0, 60, 9.68
