=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.19 18:46:28 =~=~=~=~=~=~=~=~=~=~=~=
1546, 0, 0, 0, 0, 1.52
1712, 0, 0, 0, 0, 1.64
1878, 0, 0, 0, 0, 0.98
2043, 0, 0, 0, 0, 0.54
2209, 0, 0, 0, 0, 0.71
2375, 0, 0, 0, 0, -0.04
2541, 0, 0, 0, 0, -0.07
2707, 0, 0, 0, 0, -0.20
2873, 0, 0, 0, 0, -0.30
3039, 0, 0, 0, 0, -0.26
3205, 0, 0, 0, 0, -0.47
3371, 0, 0, 0, 0, -0.56
3536, 0, 0, 0, 0, -0.96
3702, 0, 0, 0, 0, -0.88
3868, 0, 0, 0, 0, -0.92
4034, 0, 0, 0, 0, -1.02
4200, 0, 0, 0, 0, -1.19
4366, 0, 0, 0, 0, -1.36
4532, 0, 0, 0, 0, -1.46
4698, 0, 0, 0, 0, -1.45
4864, 0, 0, 0, 0, -1.72
5029, 0, 0, 0, 0, -1.83
5195, 0, 0, 0, 0, -1.63
5361, 0, 0, 0, 0, -1.66
5527, 0, 0, 0, 0, -1.42
5693, 0, 0, 0, 0, -1.39
5859, 0, 0, 0, 0, -1.27
6025, 0, 0, 0, 0, 1.08
6191, 0, 0, 0, 0, 5.06
6356, 92, 0, 0, 92, 38.09
6522, 156, 30, 0, 158, 73.38
6688, 220, 75, 36, 235, 172.75
6854, 296, 75, 63, 311, 282.64
7020, 360, 75, 99, 380, 381.87
7187, 432, 75, 126, 456, 455.83
7353, 360, 75, 108, 383, 527.29
7519, 184, 30, 36, 189, 293.38
7685, 180, 30, 0, 182, 129.90
7852, 276, 45, 63, 286, 166.72
8017, 376, 60, 117, 398, 322.69
8183, 472, 75, 153, 501, 458.27
8349, 540, 105, 189, 581, 588.81
8516, 520, 105, 171, 557, 665.86
8682, 292, 60, 72, 306, 480.71
8848, 280, 60, 72, 295, 222.89
9014, 468, 105, 135, 498, 285.72
9181, 548, 120, 180, 589, 536.22
9347, 488, 105, 162, 524, 680.73
9512, 128, 45, 0, 135, 454.78
9679, 0, 0, 0, 0, 23.01
9845, 0, 0, 0, 0, -1.27
10011, 0, 0, 0, 0, -0.38
10177, 0, 30, 0, 30, -2.90
10343, 0, 30, 0, 30, -2.21
10509, 0, 45, 0, 45, -1.65
10675, 0, 45, 0, 45, -1.87
10841, 0, 30, 0, 30, -1.34
11006, 0, 45, 0, 45, -1.69
11172, 0, 45, 0, 45, -1.61
11338, 0, 60, 0, 60, -1.81
11505, 0, 75, 0, 75, -1.47
11671, 0, 150, 0, 150, 31.79
11837, 0, 225, 36, 227, 128.45
12003, 52, 345, 72, 356, 240.64
12169, 40, 465, 117, 481, 379.17
12336, 0, 600, 171, 623, 504.12
12502, 0, 690, 216, 723, 606.58
12667, 0, 735, 225, 768, 644.76
12833, 0, 750, 243, 788, 645.25
13000, 0, 765, 243, 802, 650.19
13166, 0, 765, 243, 802, 647.35
13332, 40, 750, 243, 789, 638.36
13498, 0, 735, 234, 771, 613.58
13665, 0, 720, 243, 759, 595.94
13831, 44, 675, 216, 710, 566.64
13997, 44, 540, 171, 568, 515.52
14163, 48, 360, 117, 381, 370.33
14329, 0, 270, 72, 279, 211.79
14495, 0, 180, 45, 185, 114.83
14661, 0, 135, 0, 135, 53.36
14828, 0, 105, 0, 105, 18.73
14994, 0, 105, 0, 105, 2.76
15160, 0, 75, 0, 75, -2.52
15326, 0, 60, 0, 60, -2.60
15492, 0, 45, 0, 45, -2.96
15657, 0, 45, 0, 45, -4.05
15824, 0, 30, 0, 30, -3.91
15990, 0, 30, 0, 30, -3.75
