=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.20 07:58:08 =~=~=~=~=~=~=~=~=~=~=~=
1551, 0, 0, 72, 72, 0.45
1717, 0, 0, 72, 72, 0.25
1883, 0, 0, 81, 81, 0.19
2049, 0, 0, 81, 81, 0.17
2215, 0, 30, 72, 78, 0.37
2381, 0, 0, 81, 81, 0.18
2547, 0, 30, 81, 86, 0.27
2713, 0, 30, 81, 86, 0.40
2879, 0, 30, 81, 86, 0.53
3045, 0, 0, 72, 72, 0.82
3211, 0, 30, 72, 78, 0.82
3377, 0, 0, 81, 81, 0.97
3543, 0, 0, 81, 81, 1.28
3708, 0, 30, 72, 78, 1.29
3874, 0, 0, 81, 81, 1.47
4040, 0, 0, 81, 81, 1.60
4207, 0, 0, 72, 72, 1.26
4373, 0, 0, 81, 81, 1.49
4539, 0, 30, 72, 78, 1.64
4705, 0, 0, 81, 81, 1.87
4871, 0, 30, 81, 86, 1.61
5037, 0, 30, 81, 86, 1.59
5202, 0, 45, 81, 92, 1.67
5368, 0, 30, 81, 86, 2.02
5534, 40, 30, 81, 95, 7.42
5700, 52, 30, 81, 100, 16.29
5866, 92, 30, 90, 132, 53.26
6033, 172, 45, 117, 212, 129.74
6199, 228, 30, 153, 276, 236.11
6365, 340, 45, 207, 400, 347.21
6531, 472, 90, 297, 564, 414.62
6697, 632, 150, 405, 765, 567.47
6863, 740, 150, 477, 893, 717.26
7029, 696, 105, 468, 845, 766.59
7195, 640, 60, 432, 774, 696.52
7362, 608, 60, 387, 723, 646.36
7528, 336, 75, 243, 421, 506.37
7694, 144, 45, 135, 202, 333.97
7860, 96, 30, 108, 147, 85.94
8027, 108, 30, 108, 155, 34.53
8193, 160, 30, 135, 211, 61.66
8358, 292, 45, 216, 365, 183.49
8524, 472, 60, 315, 570, 399.49
8691, 696, 105, 459, 840, 613.53
8857, 776, 105, 504, 931, 714.78
9023, 800, 75, 513, 953, 782.54
9189, 776, 60, 513, 932, 778.18
9356, 792, 45, 513, 944, 767.46
9522, 812, 60, 522, 967, 770.71
9688, 816, 45, 531, 974, 786.99
9853, 840, 60, 531, 995, 795.66
10020, 880, 60, 549, 1038, 812.65
10186, 900, 90, 558, 1062, 821.91
10352, 904, 75, 567, 1069, 837.86
10519, 856, 75, 522, 1005, 841.79
10685, 636, 75, 387, 748, 748.97
10851, 400, 60, 234, 467, 477.11
11018, 164, 45, 126, 211, 204.90
11184, 88, 45, 108, 146, 24.75
11350, 76, 45, 99, 132, 3.83
11515, 64, 30, 99, 121, 2.71
11681, 60, 30, 90, 112, 2.55
11848, 64, 30, 99, 121, 3.12
12014, 48, 0, 90, 102, 3.01
12180, 56, 0, 90, 106, 3.04
12346, 52, 0, 90, 103, 2.69
12512, 52, 0, 90, 103, 2.98
12679, 56, 0, 90, 106, 3.04
12845, 44, 30, 90, 104, 2.37
13010, 48, 30, 90, 106, 2.18
13176, 44, 30, 99, 112, 2.66
13342, 44, 30, 90, 104, 3.46
13509, 0, 30, 99, 103, 3.73
13675, 40, 45, 99, 115, 4.17
13841, 44, 105, 108, 156, 13.62
14007, 52, 195, 126, 237, 99.81
14174, 44, 345, 180, 391, 239.70
14340, 0, 495, 252, 555, 412.78
14505, 0, 600, 315, 677, 543.79
14671, 0, 720, 360, 804, 623.90
14838, 0, 840, 405, 932, 715.61
15004, 0, 900, 432, 998, 755.97
15170, 0, 840, 396, 928, 797.57
15336, -40, 585, 288, 653, 691.35
15503, 0, 285, 171, 332, 396.00
15669, 0, 195, 144, 242, 114.84
15835, 0, 225, 153, 272, 72.43
16002, 0, 375, 216, 432, 198.79
16167, 0, 555, 288, 625, 410.44
16333, 0, 720, 378, 813, 505.97
16499, 0, 885, 450, 992, 674.79
16666, 0, 1050, 504, 1164, 814.94
16832, 0, 1170, 549, 1292, 939.06
16998, 0, 1215, 558, 1337, 1011.58
17164, 0, 1200, 549, 1319, 999.48
17331, 0, 1125, 522, 1240, 959.01
17497, 0, 915, 423, 1008, 900.61
17662, 0, 615, 279, 675, 658.40
17829, 0, 375, 171, 412, 356.73
17995, 0, 180, 108, 209, 121.36
18161, 0, 150, 99, 179, 3.59
18327, 0, 120, 99, 155, 2.85
18494, 0, 135, 90, 162, 2.77
18660, 0, 135, 90, 162, 2.92
18826, 0, 135, 90, 162, 3.34
18992, 48, 135, 90, 169, 3.12
19158, 48, 135, 81, 164, 3.46
19324, 56, 135, 81, 167, 3.55
19490, 52, 120, 81, 153, 3.52
19656, 64, 165, 90, 198, 7.41
19822, 112, 180, 99, 233, 54.71
19989, 172, 225, 126, 309, 96.76
20155, 244, 285, 153, 405, 224.33
20321, 344, 345, 198, 525, 346.00
20488, 432, 435, 279, 673, 489.89
20654, 536, 540, 360, 841, 652.26
20819, 616, 660, 441, 1004, 815.49
20986, 640, 750, 486, 1099, 904.72
21152, 680, 840, 540, 1208, 947.28
21318, 712, 900, 567, 1280, 1024.65
21485, 728, 930, 576, 1314, 1071.23
21651, 744, 930, 576, 1322, 1074.12
21818, 732, 930, 567, 1312, 1068.58
21984, 736, 930, 558, 1310, 1062.50
22150, 724, 900, 540, 1275, 1049.93
22317, 680, 870, 522, 1221, 1006.99
22482, 536, 720, 405, 984, 960.79
22648, 384, 540, 270, 715, 680.65
22815, 288, 420, 207, 549, 405.54
22981, 204, 330, 144, 413, 247.87
23147, 144, 255, 117, 315, 127.94
23314, 116, 195, 108, 251, 67.30
23480, 148, 195, 117, 271, 65.38
23646, 220, 225, 180, 362, 92.12
23813, 292, 330, 225, 494, 186.29
23979, 408, 495, 324, 718, 365.18
24144, 556, 660, 441, 969, 611.45
24311, 680, 810, 531, 1183, 831.45
24477, 756, 930, 576, 1329, 1014.24
24643, 772, 975, 603, 1382, 1091.81
24810, 792, 990, 603, 1403, 1118.10
24976, 796, 1005, 603, 1416, 1136.59
25143, 800, 1020, 594, 1425, 1135.14
25309, 716, 930, 549, 1295, 1131.37
25475, 524, 705, 405, 967, 923.70
25641, 328, 480, 270, 641, 561.60
25807, 160, 285, 144, 357, 252.50
25973, 72, 165, 108, 209, 21.09
26140, 64, 150, 99, 190, 3.76
26306, 68, 150, 90, 187, -1.22
26472, 60, 135, 90, 172, -7.90
26638, 60, 150, 90, 184, -10.12
26805, 64, 135, 99, 179, -11.23
26971, 52, 135, 90, 170, -11.25
27137, 40, 135, 99, 172, -11.50
27302, 40, 135, 126, 188, -11.25
27468, 0, 180, 216, 281, 6.82
27635, 0, 345, 441, 559, 126.45
27801, -116, 510, 855, 1002, 440.33
27967, -288, 735, 1458, 1657, 884.82
28134, -256, 825, 1953, 2135, 1340.71
28300, -104, 930, 2187, 2378, 1601.10
28467, 88, 1065, 2259, 2499, 1734.86
28633, 236, 1050, 2043, 2309, 1711.90
28798, 200, 765, 1323, 1541, 1504.01
28965, 60, 495, 621, 796, 770.70
29131, 0, 390, 441, 588, 274.64
29297, 0, 315, 324, 451, 129.46
29464, 0, 225, 261, 344, 25.80
29630, 0, 225, 234, 324, 2.77
29796, 0, 225, 225, 318, -2.67
29962, 0, 210, 189, 282, -2.50
30129, 0, 150, 126, 195, -46.67
