=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.24 18:46:08 =~=~=~=~=~=~=~=~=~=~=~=
23669, 0, 210, 720, 750, 585.17
23835, 0, 240, 756, 793, 599.99
24002, 0, 255, 792, 832, 620.86
24168, 0, 285, 810, 858, 648.18
24334, 0, 315, 819, 877, 657.76
24501, 0, 315, 846, 902, 670.07
24667, 0, 315, 828, 885, 666.25
24833, 0, 330, 828, 891, 655.59
24998, 0, 330, 837, 899, 655.76
25165, 0, 345, 837, 905, 658.11
25331, 0, 330, 837, 899, 655.25
25497, 0, 345, 855, 921, 651.77
25664, 0, 315, 828, 885, 662.55
25830, 0, 225, 621, 660, 608.59
25996, 0, 75, 288, 297, 339.47
26162, 0, 0, 99, 99, 47.42
26329, 0, -30, 63, 69, -26.76
26494, 0, 0, 63, 63, -26.09
26660, 0, -30, 63, 69, -6.46
26826, 0, -30, 45, 54, -6.51
26992, 0, -45, 45, 63, -6.32
27159, 0, -45, 45, 63, -6.25
27325, 0, -30, 36, 46, -6.42
27491, 40, -45, 36, 70, -6.07
27657, 0, -45, 36, 57, -5.80
27823, 0, -45, 0, 45, -6.20
27990, 0, -60, 0, 60, -6.16
28155, 0, -30, 0, 30, -5.99
28321, 0, -45, 0, 45, -6.12
28487, 0, -45, 36, 57, -5.67
28653, 0, -30, 36, 46, -3.92
28819, 0, -45, 36, 57, -2.98
28986, 0, -30, 0, 30, -0.19
29152, 0, -30, 0, 30, 2.24
29318, 0, -30, 0, 30, 3.70
29484, 0, -30, 0, 30, 5.53
29649, 0, 0, 36, 36, 6.15
29815, 0, 0, 0, 0, 6.29
29981, 0, 0, 36, 36, 6.80
30147, 60, 0, 36, 69, 7.11
