=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.19 16:16:53 =~=~=~=~=~=~=~=~=~=~=~=
1354, 209, -128, 606, -0.14
1521, 209, -129, 606, -0.21
1688, 207, -129, 606, -0.35
1855, 209, -130, 606, -0.35
2022, 211, -129, 606, -0.46
2189, 210, -130, 606, -0.38
2356, 203, -129, 606, -0.40
2523, 211, -129, 607, -0.47
2690, 210, -130, 606, -0.42
2856, 204, -129, 606, -0.48
3022, 208, -130, 606, -0.45
3189, 207, -129, 606, -0.46
3356, 208, -129, 606, -0.44
3523, 208, -130, 606, -0.54
3690, 207, -129, 606, -0.53
3857, 209, -129, 606, -0.54
4024, 208, -130, 606, -0.55
4191, 208, -130, 605, -0.53
4358, 207, -130, 606, -0.48
4525, 209, -129, 606, -0.55
4691, 207, -129, 606, -0.54
4858, 210, -129, 606, -0.52
5025, 209, -130, 605, -0.58
5192, 207, -129, 606, -0.55
5359, 208, -130, 606, -0.51
5526, 209, -129, 606, -0.53
5693, 209, -129, 605, -0.61
5860, 211, -130, 606, -0.58
6027, 209, -129, 606, -0.56
6194, 209, -130, 606, -0.53
6361, 206, -129, 606, -0.59
6528, 207, -129, 606, -0.59
6693, 208, -129, 606, -0.62
6860, 208, -129, 607, -0.59
7027, 208, -130, 607, -0.75
7194, 208, -130, 609, -0.89
7361, 213, -131, 617, 11.25
7528, 218, -138, 642, 166.01
7695, 201, -148, 688, 572.93
7862, 204, -160, 731, 993.52
8029, 213, -167, 781, 1170.05
8196, 216, -168, 784, 1512.01
8363, 234, -145, 697, 1379.62
8529, 223, -134, 648, 573.47
8696, 230, -137, 651, 248.79
8863, 224, -146, 698, 475.81
9030, 184, -164, 757, 988.08
9197, 206, -175, 810, 1518.62
9364, 213, -165, 758, 1650.21
9531, 215, -144, 681, 1148.07
9698, 217, -139, 659, 509.29
9865, 214, -140, 661, 373.94
10032, 217, -150, 699, 486.11
10199, 214, -168, 766, 960.75
10365, 250, -182, 815, 1536.65
10532, 259, -175, 795, 1695.23
10699, 240, -157, 721, 1489.07
10866, 230, -148, 677, 824.30
11033, 224, -146, 671, 488.84
11200, 235, -153, 699, 510.32
11367, 260, -174, 767, 889.94
11534, 296, -190, 826, 1516.15
11701, 319, -181, 801, 1768.03
11868, 282, -161, 723, 1195.42
12035, 258, -149, 676, 861.23
12201, 265, -150, 674, 456.30
12368, 276, -157, 709, 513.25
12535, 268, -174, 762, 903.63
12702, 315, -195, 811, 1371.45
12869, 336, -183, 799, 1692.12
13036, 295, -158, 707, 1171.34
13203, 276, -146, 668, 479.31
13370, 267, -147, 670, 369.54
13537, 267, -157, 708, 435.84
13704, 288, -177, 778, 863.76
13871, 303, -181, 812, 1440.01
14038, 286, -172, 766, 1568.78
14204, 266, -149, 687, 944.20
14371, 263, -145, 662, 419.49
14538, 255, -146, 669, 353.20
14705, 276, -156, 714, 429.65
14872, 267, -173, 771, 870.00
15039, 296, -181, 810, 1367.19
