=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.19 16:13:48 =~=~=~=~=~=~=~=~=~=~=~=
1449, 214, -128, 603, -0.00
1616, 220, -128, 603, 0.01
1783, 218, -128, 603, 0.02
1949, 223, -128, 603, 0.02
2116, 220, -128, 603, 0.02
2283, 219, -128, 603, -0.09
2450, 220, -127, 603, -0.04
2617, 224, -127, 603, -0.07
2784, 219, -127, 602, -0.04
2951, 223, -128, 603, -0.14
3118, 218, -128, 603, -0.21
3284, 221, -128, 603, -0.15
3451, 219, -127, 603, -0.16
3618, 222, -127, 603, -0.19
3785, 223, -127, 603, -0.18
3952, 221, -127, 603, -0.17
4119, 224, -127, 603, -0.15
4286, 227, -127, 603, -0.21
4453, 227, -128, 603, -0.17
4620, 221, -127, 603, -0.24
4787, 226, -128, 603, -0.18
4954, 222, -127, 603, -0.21
5121, 221, -128, 603, -0.23
5286, 223, -127, 603, -0.24
5453, 222, -128, 603, -0.25
5620, 222, -128, 603, -0.26
5787, 226, -128, 603, -0.25
5954, 226, -128, 603, -0.29
6121, 219, -128, 603, -0.30
6288, 225, -128, 603, -0.20
6455, 221, -131, 602, 8.36
6622, 221, -132, 602, 85.12
6789, 217, -139, 605, 118.74
6956, 210, -147, 609, 244.95
7122, 204, -159, 618, 386.65
7289, 202, -175, 631, 568.31
7456, 200, -177, 632, 753.37
7623, 214, -150, 610, 599.53
7790, 219, -137, 601, 194.15
7957, 223, -138, 602, 121.48
8124, 214, -141, 605, 134.43
8291, 210, -155, 615, 221.14
8458, 199, -170, 629, 452.23
8625, 193, -181, 636, 679.29
8792, 199, -170, 626, 753.68
8958, 213, -145, 606, 449.31
9125, 215, -135, 599, 139.18
9292, 214, -133, 599, 36.11
9459, 218, -134, 602, 24.26
9626, 204, -152, 612, 94.92
9793, 195, -173, 628, 427.31
9960, 194, -182, 636, 691.28
10127, 211, -166, 624, 759.29
10294, 221, -144, 605, 399.95
10461, 217, -135, 600, 127.68
10628, 219, -132, 601, 32.41
10795, 221, -135, 602, 30.65
10961, 210, -149, 611, 96.65
11128, 203, -168, 627, 366.29
11295, 205, -174, 630, 628.51
11462, 217, -156, 616, 608.26
11629, 220, -140, 603, 283.29
11796, 219, -134, 599, 89.85
11963, 215, -133, 600, 31.21
12130, 216, -137, 600, 38.44
12297, 213, -150, 612, 114.07
12464, 218, -168, 626, 391.49
12631, 214, -172, 629, 626.62
12797, 220, -154, 613, 601.84
12964, 218, -137, 600, 260.23
13131, 218, -133, 602, 51.20
13298, 218, -131, 602, -0.65
13465, 214, -136, 601, 0.67
13632, 216, -152, 613, 106.46
13799, 219, -168, 627, 414.20
13966, 214, -171, 628, 625.48
14133, 219, -150, 610, 589.07
14300, 215, -137, 600, 206.66
14467, 216, -134, 599, 57.33
14633, 218, -134, 600, 46.85
14800, 216, -140, 603, 60.24
14967, 214, -161, 621, 177.97
15134, 213, -178, 634, 536.88
